Order Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Customer Name,Segment
07-09-2023,Central,Wisconsin,Milwaukee,Furniture,Chairs,233.45,106.87,3,Thomas Anderson,Corporate
07-09-2023,South,Florida,Orlando,Technology,Phones,2032.83,378.1,2,Matthew Smith,Home Office
07-09-2023,West,Colorado,Aurora,Technology,Copiers,2505.72,428,5,Anthony Rodriguez,Corporate
07-09-2023,South,Virginia,Virginia Beach,Furniture,Chairs,2715.01,881.06,5,Andrew Moore,Corporate
07-09-2023,Central,Texas,San Antonio,Office Supplies,Appliances,485.03,186.59,5,Christopher Davis,Corporate
07-09-2023,South,North Carolina,Charlotte,Furniture,Chairs,1390.16,391.83,4,Christopher Thomas,Corporate
08-09-2023,South,Georgia,Columbus,Furniture,Bookcases,845.06,266.99,3,Joseph Smith,Consumer
08-09-2023,West,Colorado,Aurora,Office Supplies,Storage,335.53,157.43,8,Joseph Williams,Home Office
08-09-2023,East,New York,New York City,Technology,Phones,706.16,175.65,5,William Anderson,Corporate
08-09-2023,East,Pennsylvania,Pittsburgh,Furniture,Tables,493.91,-41.42,2,Richard Martinez,Corporate
08-09-2023,West,Arizona,Tucson,Furniture,Tables,599.75,152.95,5,Matthew Brown,Corporate
08-09-2023,Central,Indiana,Indianapolis,Technology,Machines,1940.75,557.43,2,Thomas Jones,Home Office
09-09-2023,South,Tennessee,Knoxville,Office Supplies,Paper,72.38,17.32,1,Mary Anderson,Consumer
09-09-2023,Central,Illinois,Aurora,Technology,Machines,5944.75,-1331.36,5,John Taylor,Corporate
09-09-2023,East,Pennsylvania,Allentown,Technology,Phones,385.16,95.42,2,Steven Gonzalez,Consumer
09-09-2023,West,California,San Diego,Furniture,Tables,1322.28,281.32,6,Daniel Lopez,Corporate
09-09-2023,Central,Texas,San Antonio,Technology,Machines,89.89,24.59,1,Matthew Brown,Home Office
09-09-2023,South,North Carolina,Raleigh,Office Supplies,Envelopes,143.88,33.07,1,Thomas Taylor,Consumer
09-09-2023,Central,Indiana,Evansville,Office Supplies,Appliances,132.11,42.76,5,William Williams,Home Office
09-09-2023,West,Washington,Seattle,Furniture,Tables,562.16,126.45,4,Joseph Hernandez,Corporate
10-09-2023,South,Florida,Jacksonville,Office Supplies,Envelopes,462.06,98.05,5,Robert Smith,Corporate
10-09-2023,East,Pennsylvania,Pittsburgh,Technology,Copiers,481.64,147.63,5,Thomas Jones,Consumer
10-09-2023,East,Massachusetts,Springfield,Furniture,Bookcases,1720.77,-228.2,3,Christopher Williams,Corporate
10-09-2023,Central,Wisconsin,Green Bay,Furniture,Furnishings,1620.67,423.77,3,David Johnson,Corporate
10-09-2023,Central,Michigan,Warren,Technology,Accessories,710.27,91.26,1,David Johnson,Home Office
11-09-2023,Central,Michigan,Detroit,Technology,Machines,5398.45,1852.12,6,Jane Gonzalez,Home Office
11-09-2023,West,California,San Diego,Office Supplies,Binders,40.22,15.06,2,Christopher Davis,Consumer
11-09-2023,Central,Illinois,Aurora,Technology,Accessories,8015.81,2220.42,7,Jane Gonzalez,Home Office
11-09-2023,West,Arizona,Mesa,Technology,Copiers,1343.22,192.78,5,John Williams,Corporate
11-09-2023,South,Florida,Miami,Furniture,Tables,1917.19,300.33,7,Donald Brown,Consumer
11-09-2023,East,Pennsylvania,Philadelphia,Office Supplies,Art,535.89,-128.11,4,Matthew Jackson,Consumer
11-09-2023,West,Colorado,Denver,Office Supplies,Art,98.26,-17.75,3,John Davis,Consumer
12-09-2023,Central,Michigan,Detroit,Office Supplies,Paper,412.23,86.98,4,Joseph Smith,Consumer
12-09-2023,South,Tennessee,Nashville,Technology,Accessories,1403.99,565.86,2,Steven Jones,Home Office
12-09-2023,Central,Indiana,Fort Wayne,Furniture,Tables,552.54,115.6,2,Paul Anderson,Home Office
12-09-2023,South,Tennessee,Nashville,Technology,Accessories,2839.56,826.51,4,Charles Jackson,Consumer
12-09-2023,East,Pennsylvania,Allentown,Furniture,Bookcases,698.92,300.05,2,Thomas Gonzalez,Home Office
12-09-2023,South,Georgia,Columbus,Technology,Phones,5433,1751.07,8,Mark Hernandez,Consumer
12-09-2023,South,Georgia,Columbus,Office Supplies,Appliances,51.4,23.93,2,Mary Thomas,Corporate
13-09-2023,West,Oregon,Eugene,Office Supplies,Art,153.24,-33.45,6,Joseph Hernandez,Corporate
13-09-2023,East,Massachusetts,Springfield,Office Supplies,Storage,175.92,75.42,6,Thomas Williams,Corporate
13-09-2023,West,Oregon,Salem,Office Supplies,Paper,236.48,107.66,5,Christopher Thomas,Consumer
13-09-2023,East,New Jersey,Newark,Furniture,Tables,125.33,-24.05,3,Christopher Thomas,Home Office
13-09-2023,West,California,Los Angeles,Technology,Copiers,357.25,177.25,2,Paul Johnson,Corporate
13-09-2023,Central,Indiana,Fort Wayne,Furniture,Bookcases,315.23,42.23,2,Daniel Williams,Consumer
13-09-2023,West,Arizona,Mesa,Technology,Copiers,708.62,334.72,3,William Garcia,Corporate
13-09-2023,West,Washington,Seattle,Furniture,Chairs,194.75,58.02,2,Joshua Martinez,Corporate
14-09-2023,South,Georgia,Augusta,Technology,Accessories,1861.92,204.44,5,Mary Garcia,Home Office
14-09-2023,Central,Texas,Houston,Furniture,Furnishings,1081.51,470.73,2,Charles Martin,Consumer
14-09-2023,Central,Illinois,Naperville,Technology,Phones,6798.09,-985.17,9,Charles Williams,Home Office
14-09-2023,South,Tennessee,Memphis,Furniture,Chairs,139.22,-30.05,1,Jane Gonzalez,Home Office
14-09-2023,East,New York,Rochester,Furniture,Furnishings,1488.89,375,5,Jane Williams,Consumer
14-09-2023,South,North Carolina,Charlotte,Furniture,Bookcases,678.73,270.31,2,Thomas Anderson,Corporate
14-09-2023,West,Colorado,Aurora,Furniture,Furnishings,777.16,198.46,4,Matthew Jackson,Corporate
14-09-2023,West,Colorado,Denver,Furniture,Bookcases,1889.24,223.69,7,John Smith,Consumer
15-09-2023,South,Tennessee,Knoxville,Furniture,Chairs,1759.87,-415.31,3,Andrew Thomas,Corporate
15-09-2023,West,Colorado,Aurora,Technology,Phones,2784.59,1198.81,3,Richard Lopez,Corporate
15-09-2023,East,Pennsylvania,Philadelphia,Technology,Accessories,4116.05,-831.79,8,John Lopez,Corporate
15-09-2023,South,North Carolina,Greensboro,Technology,Phones,585.97,101.82,2,Christopher Jones,Consumer
15-09-2023,East,Ohio,Cleveland,Technology,Copiers,305.62,44.82,2,Thomas Hernandez,Corporate
15-09-2023,Central,Texas,San Antonio,Office Supplies,Binders,486.06,149.69,7,Mark Garcia,Corporate
15-09-2023,West,California,San Diego,Office Supplies,Art,968.82,277.12,9,Joseph Taylor,Corporate
15-09-2023,West,California,Sacramento,Technology,Accessories,286.64,127.02,1,Richard Rodriguez,Home Office
15-09-2023,Central,Wisconsin,Milwaukee,Furniture,Chairs,1926.81,508.06,4,Charles Martin,Consumer
15-09-2023,South,Virginia,Richmond,Technology,Machines,932.73,99.69,1,David Lopez,Home Office
15-09-2023,Central,Wisconsin,Green Bay,Furniture,Chairs,909.82,372.13,2,Richard Brown,Consumer
15-09-2023,South,Tennessee,Knoxville,Technology,Copiers,6316.67,1911.13,6,John Jones,Home Office
15-09-2023,South,Virginia,Norfolk,Technology,Accessories,10485.28,3209.59,9,Andrew Lopez,Home Office
15-09-2023,South,Georgia,Columbus,Office Supplies,Art,21.93,4.6,1,Mark Anderson,Consumer
15-09-2023,Central,Texas,Dallas,Office Supplies,Storage,544.84,242.71,5,Mary Lopez,Corporate
16-09-2023,South,Georgia,Columbus,Technology,Copiers,1786.65,-233.63,2,Richard Gonzalez,Corporate
16-09-2023,South,Tennessee,Nashville,Technology,Phones,398.34,165.81,3,Mark Martinez,Home Office
16-09-2023,East,Massachusetts,Boston,Technology,Accessories,1799.34,249.04,2,Richard Rodriguez,Corporate
16-09-2023,West,Colorado,Denver,Furniture,Chairs,1173.45,405.02,3,William Hernandez,Corporate
16-09-2023,East,Ohio,Cleveland,Technology,Accessories,994.34,241.99,1,Robert Taylor,Consumer
16-09-2023,South,Georgia,Columbus,Furniture,Bookcases,970.64,332.27,5,Richard Martinez,Corporate
16-09-2023,West,California,San Francisco,Technology,Copiers,1098.46,457.23,5,Thomas Jackson,Consumer
16-09-2023,South,Tennessee,Memphis,Technology,Copiers,3105.92,374.16,4,Donald Williams,Home Office
16-09-2023,Central,Wisconsin,Milwaukee,Office Supplies,Appliances,17.87,7.6,2,Donald Rodriguez,Consumer
16-09-2023,East,Massachusetts,Worcester,Furniture,Furnishings,1786.85,733.52,3,Daniel Jones,Consumer
16-09-2023,Central,Wisconsin,Green Bay,Technology,Phones,6288.77,1380.19,6,Charles Williams,Corporate
16-09-2023,Central,Indiana,Indianapolis,Office Supplies,Storage,244.82,93.33,8,Robert Taylor,Consumer
16-09-2023,Central,Illinois,Naperville,Technology,Phones,213.38,90.02,3,William Martinez,Consumer
17-09-2023,East,Massachusetts,Boston,Office Supplies,Appliances,291.55,144.54,5,Mary Garcia,Corporate
17-09-2023,East,New Jersey,Newark,Furniture,Furnishings,1678.06,789.7,14,Richard Wilson,Home Office
17-09-2023,Central,Indiana,Indianapolis,Furniture,Tables,464.27,59,5,Matthew Jackson,Consumer
17-09-2023,West,Arizona,Phoenix,Furniture,Furnishings,822.94,225.03,7,Anthony Gonzalez,Home Office
17-09-2023,East,New York,Rochester,Technology,Machines,3021.95,609.14,4,Mary Johnson,Consumer
17-09-2023,East,Pennsylvania,Pittsburgh,Technology,Phones,1183.88,-274.2,2,Paul Anderson,Home Office
17-09-2023,East,Ohio,Cleveland,Furniture,Bookcases,2387.03,896.27,7,Charles Jackson,Corporate
17-09-2023,Central,Wisconsin,Milwaukee,Technology,Copiers,4130.33,1956.24,5,Joseph Johnson,Consumer
17-09-2023,South,Virginia,Richmond,Office Supplies,Storage,141.52,25.16,2,Andrew Davis,Corporate
17-09-2023,West,Arizona,Mesa,Office Supplies,Appliances,665.29,163.95,6,Donald Lopez,Corporate
17-09-2023,South,North Carolina,Raleigh,Furniture,Tables,273.65,135.55,1,Donald Martin,Corporate
18-09-2023,Central,Texas,Dallas,Furniture,Chairs,1876.8,915.71,6,Paul Taylor,Corporate
18-09-2023,East,Pennsylvania,Philadelphia,Furniture,Tables,115.77,14.99,2,John Williams,Corporate
18-09-2023,South,Georgia,Augusta,Technology,Machines,1347.64,153.79,3,William Smith,Corporate
18-09-2023,South,Virginia,Norfolk,Furniture,Furnishings,266.77,110.59,1,Anthony Gonzalez,Home Office
18-09-2023,East,Pennsylvania,Pittsburgh,Technology,Accessories,1229.24,507,2,Richard Taylor,Corporate
18-09-2023,West,Arizona,Phoenix,Furniture,Furnishings,644.28,180.52,2,David Williams,Corporate
18-09-2023,West,Oregon,Salem,Furniture,Tables,925.65,413.09,3,David Lopez,Home Office
19-09-2023,West,Washington,Seattle,Furniture,Chairs,2972.14,860.73,6,Mark Wilson,Corporate
19-09-2023,South,Georgia,Augusta,Technology,Phones,135.86,45.44,1,Mark Jones,Corporate
19-09-2023,South,Virginia,Richmond,Furniture,Furnishings,447.08,188.02,1,David Johnson,Consumer
19-09-2023,East,New Jersey,Jersey City,Furniture,Furnishings,482.02,-33.08,2,Mark Williams,Corporate
19-09-2023,Central,Wisconsin,Green Bay,Furniture,Tables,1446.76,418.99,6,Mary Jones,Corporate
19-09-2023,West,Colorado,Denver,Furniture,Furnishings,78.83,15.48,1,William Wilson,Corporate
19-09-2023,South,North Carolina,Greensboro,Technology,Machines,4494.38,2240.19,7,John Jackson,Home Office
19-09-2023,East,Pennsylvania,Pittsburgh,Furniture,Bookcases,1047.11,237.75,7,Jane Taylor,Consumer
20-09-2023,South,Georgia,Columbus,Office Supplies,Art,63.65,-8.84,2,Joseph Williams,Home Office
20-09-2023,Central,Texas,Austin,Furniture,Chairs,3803.95,1525.71,7,Matthew Martin,Corporate
20-09-2023,West,Washington,Tacoma,Furniture,Furnishings,1818.79,767.41,6,Anthony Jackson,Home Office
20-09-2023,South,North Carolina,Raleigh,Office Supplies,Binders,604.46,272.02,7,Mary Wilson,Corporate
20-09-2023,East,New Jersey,Jersey City,Furniture,Furnishings,1455.97,659.43,3,Thomas Williams,Consumer
20-09-2023,East,Massachusetts,Boston,Technology,Phones,3397.73,1259.83,4,David Hernandez,Home Office
20-09-2023,West,Washington,Tacoma,Furniture,Chairs,1451.1,708.01,4,Joseph Smith,Consumer
20-09-2023,East,Massachusetts,Worcester,Technology,Phones,6567.22,1618.55,7,Christopher Williams,Home Office
20-09-2023,East,Ohio,Cleveland,Technology,Accessories,2198.76,429.11,3,Robert Smith,Home Office
21-09-2023,East,New York,Rochester,Furniture,Bookcases,600.75,-133.25,2,David Johnson,Consumer
21-09-2023,East,Pennsylvania,Philadelphia,Technology,Machines,5563.48,1502.47,6,William Rodriguez,Corporate
21-09-2023,East,Ohio,Cincinnati,Furniture,Chairs,3554.35,1647.5,6,Daniel Lopez,Consumer
21-09-2023,Central,Indiana,Indianapolis,Office Supplies,Storage,971.21,356.93,9,Matthew Davis,Corporate
21-09-2023,Central,Indiana,Evansville,Office Supplies,Art,176.03,86.65,5,Christopher Thomas,Corporate
21-09-2023,West,Washington,Seattle,Furniture,Furnishings,1837.11,822.74,4,Joshua Davis,Consumer
21-09-2023,East,Ohio,Columbus,Furniture,Chairs,713.94,79.55,2,Daniel Lopez,Home Office
21-09-2023,Central,Wisconsin,Green Bay,Technology,Machines,3983.51,1473.96,5,Steven Taylor,Corporate
21-09-2023,West,Arizona,Phoenix,Technology,Phones,858.46,366.94,1,Andrew Martinez,Corporate
22-09-2023,East,Massachusetts,Boston,Office Supplies,Appliances,689.45,141.28,6,Joseph Brown,Consumer
22-09-2023,Central,Wisconsin,Green Bay,Office Supplies,Storage,376.26,89.35,3,Robert Gonzalez,Home Office
22-09-2023,Central,Wisconsin,Green Bay,Furniture,Tables,652.87,268.65,3,William Smith,Corporate
22-09-2023,West,Arizona,Phoenix,Technology,Phones,801.55,297.79,4,Paul Lopez,Consumer
22-09-2023,Central,Indiana,Fort Wayne,Office Supplies,Storage,556.32,216.47,5,Andrew Wilson,Corporate
22-09-2023,East,Massachusetts,Boston,Office Supplies,Envelopes,248.24,35.45,8,Mark Williams,Consumer
22-09-2023,East,New Jersey,Jersey City,Technology,Accessories,4978.46,1540.99,8,Christopher Moore,Corporate
22-09-2023,South,Georgia,Atlanta,Technology,Phones,122.63,33.23,1,Donald Anderson,Home Office
22-09-2023,South,Florida,Jacksonville,Furniture,Chairs,2841.26,1085.41,8,David Smith,Home Office
22-09-2023,West,Arizona,Phoenix,Furniture,Bookcases,700.93,-102.68,6,Paul Johnson,Corporate
23-09-2023,South,Georgia,Augusta,Technology,Copiers,2883.48,403.38,3,Mark Anderson,Home Office
23-09-2023,West,Washington,Tacoma,Furniture,Tables,321.9,-70.88,1,Robert Martin,Home Office
23-09-2023,West,Colorado,Aurora,Furniture,Chairs,626.81,125.2,2,Christopher Davis,Corporate
23-09-2023,West,California,San Diego,Furniture,Tables,256.46,43.02,6,Joshua Garcia,Consumer
23-09-2023,East,Pennsylvania,Philadelphia,Furniture,Tables,437.37,188.83,4,Anthony Thomas,Consumer
23-09-2023,South,Florida,Tampa,Technology,Copiers,2089.97,790.42,2,Joshua Miller,Home Office
23-09-2023,West,Colorado,Aurora,Technology,Accessories,2970.88,530.7,4,John Davis,Home Office
23-09-2023,West,Colorado,Aurora,Technology,Copiers,452.84,76.2,6,Christopher Jones,Corporate
24-09-2023,South,Florida,Orlando,Office Supplies,Envelopes,475.03,136.46,5,Andrew Johnson,Corporate
24-09-2023,West,Washington,Tacoma,Office Supplies,Art,552.91,239.44,6,Thomas Williams,Consumer
24-09-2023,Central,Michigan,Grand Rapids,Furniture,Bookcases,814.96,149.22,6,Joseph Davis,Corporate
24-09-2023,East,Pennsylvania,Philadelphia,Office Supplies,Binders,91.31,22.95,1,Charles Jones,Home Office
24-09-2023,Central,Michigan,Detroit,Office Supplies,Binders,201.88,21.28,3,Jane Martin,Consumer
24-09-2023,East,Massachusetts,Springfield,Furniture,Tables,515.61,162.2,2,Richard Brown,Home Office
25-09-2023,East,New Jersey,Jersey City,Technology,Machines,4790.55,-1127.42,7,Mary Lopez,Home Office
25-09-2023,Central,Texas,Austin,Office Supplies,Paper,297.51,114,2,William Rodriguez,Home Office
25-09-2023,Central,Indiana,Evansville,Technology,Phones,4460.95,1476.45,4,Joseph Jackson,Home Office
25-09-2023,West,Colorado,Colorado Springs,Office Supplies,Binders,97.53,40.81,2,John Thomas,Consumer
26-09-2023,East,New York,Rochester,Office Supplies,Art,135.47,53.43,1,Robert Smith,Corporate
26-09-2023,East,New York,Buffalo,Technology,Machines,2663.15,1304.87,7,Joseph Anderson,Home Office
26-09-2023,East,Ohio,Columbus,Technology,Copiers,1014.79,490.11,1,John Lopez,Home Office
26-09-2023,South,Georgia,Columbus,Technology,Accessories,1750.9,197.09,4,Charles Williams,Corporate
26-09-2023,West,Oregon,Portland,Office Supplies,Binders,964.63,168.96,7,Charles Williams,Consumer
26-09-2023,West,Colorado,Aurora,Furniture,Chairs,397.04,-82.34,1,John Taylor,Consumer
26-09-2023,Central,Wisconsin,Green Bay,Office Supplies,Art,290.53,81.8,2,Jane Williams,Consumer
26-09-2023,South,Georgia,Columbus,Furniture,Bookcases,372.62,99.46,1,John Garcia,Home Office
26-09-2023,West,Oregon,Portland,Technology,Accessories,1533.62,483.55,2,Mary Gonzalez,Home Office
26-09-2023,East,Pennsylvania,Philadelphia,Furniture,Furnishings,4088.89,1972.76,7,David Garcia,Corporate
26-09-2023,East,Ohio,Cincinnati,Furniture,Chairs,3685.74,661.28,7,Donald Anderson,Consumer
26-09-2023,West,Washington,Tacoma,Furniture,Bookcases,844.28,223.3,5,Thomas Anderson,Consumer
27-09-2023,West,California,San Diego,Office Supplies,Appliances,506.89,176.67,4,Thomas Hernandez,Home Office
27-09-2023,West,California,San Francisco,Technology,Machines,446.75,165.63,3,Mark Hernandez,Corporate
27-09-2023,West,California,Los Angeles,Furniture,Bookcases,292.47,101.92,5,Steven Johnson,Consumer
27-09-2023,South,Georgia,Augusta,Office Supplies,Paper,107.44,45.11,2,John Davis,Corporate
27-09-2023,Central,Michigan,Grand Rapids,Technology,Copiers,2090.31,225.61,2,Daniel Jones,Consumer
27-09-2023,East,New York,Rochester,Office Supplies,Binders,232.11,86.02,2,Mary Williams,Consumer
27-09-2023,South,Virginia,Richmond,Furniture,Furnishings,1136.61,305.43,2,Donald Gonzalez,Consumer
27-09-2023,Central,Indiana,Indianapolis,Furniture,Tables,542.58,62.17,1,Steven Smith,Corporate
27-09-2023,East,New Jersey,Jersey City,Office Supplies,Storage,119.56,43.41,2,David Garcia,Consumer
27-09-2023,Central,Michigan,Detroit,Technology,Accessories,942.69,119.75,4,Steven Martin,Consumer
27-09-2023,South,Virginia,Virginia Beach,Furniture,Furnishings,517.28,108.18,1,David Smith,Corporate
27-09-2023,East,New York,New York City,Technology,Copiers,1995.5,392.95,2,Matthew Jackson,Corporate
28-09-2023,West,Washington,Spokane,Office Supplies,Envelopes,83.9,23.08,4,Christopher Jones,Consumer
28-09-2023,East,Ohio,Cleveland,Office Supplies,Binders,642.51,199.47,5,Mary Jones,Consumer
28-09-2023,East,Ohio,Cleveland,Furniture,Tables,315.86,129.89,2,Donald Hernandez,Consumer
28-09-2023,West,Washington,Tacoma,Office Supplies,Art,178.36,64.65,6,Andrew Jackson,Home Office
28-09-2023,East,Massachusetts,Boston,Technology,Phones,272.23,79.62,3,Paul Taylor,Home Office
28-09-2023,South,Virginia,Norfolk,Office Supplies,Storage,435.75,62.47,6,Mark Martinez,Home Office
28-09-2023,South,North Carolina,Greensboro,Technology,Copiers,1102.35,326.6,1,Joseph Johnson,Home Office
29-09-2023,South,Virginia,Norfolk,Office Supplies,Storage,745.79,263.73,5,William Anderson,Home Office
29-09-2023,Central,Indiana,Indianapolis,Technology,Copiers,438.68,129.23,3,Donald Williams,Home Office
29-09-2023,South,Tennessee,Memphis,Office Supplies,Appliances,16.44,2.34,1,David Lopez,Home Office
29-09-2023,East,Massachusetts,Worcester,Technology,Phones,1951.41,727.95,4,Jane Martinez,Home Office
29-09-2023,East,Massachusetts,Worcester,Office Supplies,Envelopes,219.45,30.8,3,William Garcia,Consumer
29-09-2023,South,North Carolina,Charlotte,Technology,Accessories,745.57,194.98,1,Christopher Moore,Corporate
29-09-2023,South,Tennessee,Nashville,Office Supplies,Storage,55.4,24.1,1,Matthew Smith,Corporate
29-09-2023,South,Virginia,Norfolk,Technology,Phones,750.65,146.77,5,John Lopez,Home Office
29-09-2023,Central,Indiana,Evansville,Technology,Accessories,2148.74,332.71,5,Matthew Jackson,Corporate
29-09-2023,East,Massachusetts,Worcester,Technology,Phones,1400.84,-263.3,4,Matthew Jackson,Consumer
29-09-2023,Central,Indiana,Indianapolis,Furniture,Bookcases,2914.06,1285.95,5,Robert Taylor,Corporate
